data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8898005,804,UKR52522,52522,"02 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Police Forces of Ukraine (2019-)","Civilians (Ukraine)",1,18,Europe,Ukraine,Chernihiv,Chernihivskyi,Chepnigivska,Chernihiv,51.5055,31.2849,1,"24 Channel; Flot 2017",National,"On 2 March 2022, Russian forces shelled a police department and a hospital administrative building in Chernihiv, killing one person and injuring five.",1,1646783636,UKR
8898006,804,UKR52525,52525,"02 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)","Military Forces of Ukraine (2019-) Territorial Defense Forces",1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Chernihiv,Nizhynskyi,Krutivska,Kruty,51.0833,32.15,2,"Ukrinform; Focus; LIGA.net",National,"On 2 March 2022, Ukrainian Military and territorial defence forces clashed with Russian forces near Kruty, Chernihiv. Ukrainian claim huge damage inflicted upon the Russian forces. According to reports from local residents, the bodies of nearly 200 Russian soldiers collected from the area.",200,1646783636,UKR
8898007,804,UKR52529,52529,"02 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia; Military Forces of Russia (2000-)",2,12,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,Horlivka,48.3133,38.0416,1,"Sprotyv; Unian",National,"On 2 March 2022, Ukrainian government forces clashed with Donbass People's Militia under Russian office command and partially entered Horlivka, Donetsk. Casualties unknown.",0,1646783636,UKR
8898008,804,UKR52531,52531,"02 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Suspilne Media; 24 Channel; Novoye Vremya Ukraine; Liveuamap","Local partner-New media","On 2 March 2022, Russian forces fired artillery at maternity hospital, several houses in Levoberezhny neighborhood, and a missile at 42th school in Kalmiusk district in Mariupol, Donetsk. Three civilians died.",3,1646783636,UKR
8898010,804,UKR52538,52538,"02 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kharkiv,Kharkivskyi,Kharkivska,Kharkiv,49.9808,36.2527,1,"Novoye Vremya Ukraine; Liveuamap; Unian","Local partner-New media","On 2 March 2022, after midnight, Russian paratroopers attacked the military hospital in the northern part of Kharkiv and clashed with the Ukrainian forces. Around 112 people received injuries and 21 died during the last 24 hours in the whole region. [10 fatalities coded, the other 11 fatalities split among 6 events]",2,1646783636,UKR
8898011,804,UKR52539,52539,"02 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-) Territorial Defense Forces","Police Forces of Ukraine (2019-); Civilians (Ukraine)",1,18,Europe,Ukraine,Kharkiv,Kharkivskyi,Kharkivska,Kharkiv,49.9808,36.2527,1,"Unian; 24 Channel; Focus; Liveuamap; Telegram","Local partner-New media","On 2 March 2022, Russian air force shelled a school in Saltovka neighborhood, at Holodna Hora area, on Mirnositska street in Kharkiv, damaging the school. The air force also dropped two bombs, including a thermobaric bomb, on the TV tower in the city. Russian Military forces also shelled a base of the territorial defence forces, several buildings, including a police building, the sociology university, the Tools-Making Plant, and a blind children caretaking institution in Kharkiv. The Uspensky Cathedral was also damaged. During the night, Russian Su-25 delivered strikes at the 5th thermal power plant, at the tank training facility, and at a dormitory on Klochkivskyi street in Kharkiv. Four people, all police forces, were killed, nine were injured, including civilians.",4,1646783636,UKR
8898012,804,UKR52543,52543,"02 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kherson,Khersonskyi,Hersonska,Kherson,46.6558,32.6178,1,"Segodnya; Suspilne Media",National,"On 2 March 2022, Russian forces clashed with Ukrainian armed forces in Kherson. 19 civilians were killed during the Russian advance into the city.",19,1646783636,UKR
8898013,804,UKR52553,52553,"02 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)","Military Forces of Russia (2000-) Air Force",8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Buchanskyi,Irpinska,Irpin,50.5218,30.2506,1,"Unian; Centre for Information Resilience; 24 Channel; Novoye Vremya Ukraine; Telegram","New media-National","On 2 March 2022, there was an armed clash between the Russian military forces and the Ukrainian military forces in Irpin, Kyiv. Russian air force, two Su-25 jets, bombed residential buildings in the morning. In addition, a gas pipeline was damaged. Injuries and fatalities are unknown.",0,1646783636,UKR
8898014,804,UKR52554,52554,"02 March 2022",2022,1,Battles,"Government regains territory","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)","Military Forces of Russia (2000-) Air Force",8,18,Europe,Ukraine,Kyiv,Buchanskyi,Makarivska,Makariv,50.4641,29.8113,1,"Unian; Flot 2017",National,"On 2 March 2022, following clashes, Ukrainian government forces regained control of Makariv, Kyiv. Russian air force hit Ukrainian government positions in Makariv. Injuries and fatalities are unknown.",0,1646783636,UKR
8898015,804,UKR52556,52556,"02 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Kyiv,Vyshhorodskyi,Dymerska,Dymer,50.7834,30.3075,2,"Twitter; Centre for Information Resilience","New media","On 2 March 2022, an alleged Ukrainian Bayraktar TB2 drone strike hit a Russian military convoy near Dymer, Kyiv oblast, causing a large explosion. Casualties unknown.",0,1646783636,UKR
8898016,804,UKR52557,52557,"02 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Russia (2000-)",,8,88,Europe,Ukraine,Kyiv,Vyshhorodskyi,Ivankivska,Dytyatki,51.108,30.1503,2,"ATO HQ Press Centre; Sprotyv",Other-National,"On 2 March 2022, Russian military clashed with Ukrainian military near Dytyatki, Kyiv, where the Russians established a command center. As a result of the fighting, the Russians fled the region and the commander of the staff of the Russian 36th army of the Eastern Military District suffered injuries.",0,1646783636,UKR
8898017,804,UKR52559,52559,"02 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-) National Guard","Military Forces of Ukraine (2019-)",1,"Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,"Kyiv City",Kyiv,,Kyiv,50.4496,30.5224,2,"Segodnya; Novoye Vremya Ukraine",National,"On 2 March 2022, National Guard troops, along with regular troops, fired artillery and Buk M-1 at a Russian Sukhoi-30 fighter jet, shooting it down near Kyiv. Casualties unknown.",0,1646783636,UKR
8898018,804,UKR52564,52564,"02 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Luhansk,Sievierodonetskyi,Lysychanska,Lysychansk,48.9054,38.4353,1,"24 Channel; Liveuamap; Unian","Local partner-New media","On 2 March 2022, Russian Military shelled a shop, a playground, a brewery, and a TV tower in Lysychansk, Luhansk. Two shells damaged two houses. Injuries and fatalities are unknown.",0,1646783636,UKR
8898019,804,UKR52565,52565,"02 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Luhansk,Sievierodonetskyi,Popasnianska,Popasna,48.6333,38.378,1,"24 Channel; Unian; Flot 2017; Segodnya",National,"On 2 March 2022, Russian military shelled houses and the railway cars repair factory in Popasna, Luhansk. Injuries and fatalities are unknown.",0,1646783636,UKR
8898020,804,UKR52566,52566,"02 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Luhansk,Sievierodonetskyi,Sievierodonetska,Severodonetsk,48.9467,38.4914,1,"Liveuamap; Novoye Vremya Ukraine","Local partner-New media","On 2 March 2022, Russian fired a missile at the 16th school and a kindergarten in Severodonetsk, Luhansk. There were no casualties.",0,1646783636,UKR
8898021,804,UKR52567,52567,"02 March 2022",2022,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,,,0,60,Europe,Ukraine,Luhansk,Starobilskyi,Starobilska,Starobilsk,49.2783,38.9107,1,"24 Channel; Unian",National,"On 2 March 2022, hundreds of locals protested in Starobilsk, Luhansk, against Russian Military presence in the city, physically blocking the street to the military column. [size=hundreds]",0,1646783636,UKR
8898022,804,UKR52569,52569,"02 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-) Special Forces",,8,18,Europe,Ukraine,Mykolaiv,Mykolaivskyi,Mykolaivska,Mykolaiv,46.9672,32.0183,2,"Focus; Liveuamap","Local partner-New media","On 2 March 2022, Ukrainian forces deflected a group of Russian special forces near Mykolaiv. Casualties unknown.",0,1646783636,UKR
8898023,804,UKR52570,52570,"02 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-) Navy",,8,"Civilians (International)","Civilians (Bangladesh)",7,78,Europe,Ukraine,Mykolaiv,Mykolaivskyi,Mykolaivska,"Port of Olviya",46.8322,31.9539,1,"Suspilne Media; Unian; Liveuamap","Local partner-New media","On 2 March 2022, a Russian navy ship fired a missile at Bangladesh-registered civilian ship (Banglar Samriddh) in the Port of Olviya, Mykolaiv. The ship caught on fire. One Bangladeshi member of the crew died.",1,1646783636,UKR
8898024,804,UKR52571,52571,"02 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Mykolaiv,Voznesenskyi,Voznesenskaya,Voznesensk,47.585,31.3321,1,"24 Channel; Unian",National,"On 2 March 2022, Russian Military forces fired Grad missiles and artillery in the center of Voznesensk, Mykolaiv, damaging a gas pipeline and the Bulgarian bridge. Injuries and casualties are unknown.",0,1646783636,UKR
8898025,804,UKR52573,52573,"02 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Odesa,Odeskyi,Odeska,Odesa,46.4639,30.7386,1,"Liveuamap; Segodnya","Local partner-New media","On 2 March 2022, Russian troops fired a missile at the area near the international airport of Odesa. Injuries or fatalities are unknown.",0,1646783636,UKR
8898026,804,UKR52579,52579,"02 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Sumy,Sumskyi,Sumska,Sumy,50.9216,34.8003,1,"Focus; Segodnya",National,"On 2 March 2022, Russian forces fired a self-propelled gun at an artillery training center in Kirov microdistrict in Sumy, destroying it. Armed clashes between Ukrainian forces and Russian forces continued on the streets of Sumy. Three people were injured. Fatalities unknown.",0,1646783636,UKR
8898027,804,UKR52583,52583,"02 March 2022",2022,1,Protests,"Excessive force against protesters","Protesters (Ukraine)",,6,"Military Forces of Russia (2000-)",,8,68,Europe,Ukraine,Zaporizhia,Vasylivskyi,Enerhodarska,Enerhodar,47.4987,34.6574,2,"Liveuamap; Unian; 061.ua","Local partner-New media","On 2 March 2022, around 22 000 people built barricades with vehicles and tires, protesting against the presence of the Russian military and the Russian aggression in Ukraine near Enerhodar, Zaporizhia. Russian Military forces fired grenade launchers, used smoke grenades, and fired machine guns at locals protesting their presence. Two protesters were injured, one of whom had their leg torn off. [size=around 22 000]",0,1646783636,UKR
8898028,804,UKR52585,52585,"02 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)","Civilians (Ukraine)",1,18,Europe,Ukraine,Zhytomyr,Korostenskyi,Korostenska,Korosten,50.9594,28.6385,2,"Unian; 24 Channel; Stop Corruption",National,"On 2 March 2022, Russian forces fired at a Ukrainian checkpoint near Korosten, Zhytomyr. 4 people, including one Ukrainian soldier, died, while five were injured. A TV tower was damaged.",4,1646783636,UKR
8898056,804,UKR52581,52581,"02 March 2022",2022,1,Protests,"Protest with intervention","Protesters (Ukraine)",,6,"Military Forces of Russia (2000-)",,8,68,Europe,Ukraine,Zaporizhia,Melitopolskyi,Melitopolska,Melitopol,46.8489,35.3653,1,061.ua,Subnational,"On 2 March 2022, hundreds of locals marched in Melitopol, Zaporizhia, against the Russian military presence and in support of Ukraine's independence. Russian soldiers fired shots in the air. [size=hundreds]",0,1646783636,UKR
8898058,804,UKR52582,52582,"02 March 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Zaporizhia,Polohivskyi,Rozivska,Rozivka,47.3848,37.0679,1,061.ua,Subnational,"On 2 March 2022, Russian forces set an explosion at the a munitions deposit in Rozivka, Zaporizhia. Three people were injured.",0,1646783636,UKR
8898071,804,UKR52536,52536,"02 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kharkiv,Chuguivskyi,Chuhuivska,Kluhyno-Bashkyrivka,49.8406,36.7111,1,"24 Channel",National,"On 2 March 2022, Russian Su-25 fighter jets fired missiles at Kluhyno-Bashkyrivka, Kharkiv. Casualties unknown. Around 112 people received injuries and 21 died during the last 24 hours in the whole region. [10 fatalities coded, the other 11 fatalities split among 6 events]",2,1646783636,UKR
8898075,804,UKR52528,52528,"02 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Bakhmutskyi,Toretska,Toretsk,48.3934,37.8453,2,"24 Channel",National,"On 2 March 2022, Russian military shelled from Smerch systems at Ukrainian positions in Toretsk, Donetsk, damaging a house. There were no casualties.",0,1646783636,UKR
8898078,804,UKR52535,52535,"02 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kharkiv,Chuguivskyi,Chuhuivska,Chuhuiv,49.8359,36.688,1,"24 Channel",National,"On 2 March 2022, Russian Su-25 fighter jets fired missiles at the military airport near Chuhuiv, Kharkiv. Around 112 people received injuries and 21 died during the last 24 hours in the whole region. [10 fatalities coded, the other 11 fatalities split among 6 events]",2,1646783636,UKR
8898092,804,UKR52533,52533,"02 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Pokrovskyi,Avdiivska,Avdiivka,48.1394,37.7497,2,"24 Channel",National,"On 2 March 2022, Russian military forces shelled from Smerch systems at Ukrainian positions in Avdiivka, Donetsk. There were no casualties.",0,1646783636,UKR
8898100,804,UKR52576,52576,"02 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Ukraine (2019-) Air Force",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Sumy,Okhtyrskyi,Tpostyanetska,Trostianets,50.4848,34.9657,2,"24 Channel",National,"On 2 March 2022, a Ukrainian Bayraktar unmanned aerial vehicle fired at a Russian self-propelled gun near Trostianets, Sumy, setting it on fire. Casualties unknown.",0,1646783636,UKR
8898106,804,UKR52572,52572,"02 March 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Mykolaiv,Voznesenskyi,Voznesenskaya,Voznesensk,47.585,31.3321,1,"24 Channel",National,"On 2 March 2022, Ukrainian forces blew two bridges up in Voznesensk, Mykolaiv, in order to prevent the advance of Russian forces.",0,1646783636,UKR
8898113,804,UKR52526,52526,"02 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)","Military Forces of Russia (2000-) Air Force",8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Novhorod-Siverskyi,51.9984,33.2651,2,"ATO HQ Press Centre",Other,"On 2 March 2022, Russian Military clashed with Ukrainian Military near Novhorod-Siverskyi area [coded to Novhorod-Siverskyi]. The commander of 11th brigade of the air paratroopers army suffered injuries and possibly died as a result of injuries. Further Casualties unknown.",1,1646783636,UKR
